,author,title,description,url,urlToImage,publishedAt,content,source.name,category
1094,Manish Singh,"India sets rules for commissions, surge pricing for Uber and Ola - TechCrunch","Ride-hailing firms such as Ola and Uber can only draw a fee of up to 20% on ride fares in India, New Delhi said in guidelines on Friday, a new setback for the SoftBank-backed firms already struggling to improve their finances in the key overseas market. The g…",http://techcrunch.com/2020/11/27/india-sets-rules-for-commissions-surge-pricing-for-uber-and-ola/,https://techcrunch.com/wp-content/uploads/2020/03/GettyImages-1185442733-e1589225602130.jpg?w=724,2020-11-27T16:27:12Z,"Ride-hailing firms such as Ola and Uber can only draw a fee of up to 20% on ride fares in India, New Delhi said in guidelines on Friday, a new setback for the SoftBank-backed firms already struggling",TechCrunch,business
1095,,Western public opinion war on vaccines is wicked: Global Times editorial - Global Times,There is no way China will fall behind in vaccine research. Those who badmouth China’s vaccines will eventually become the laughing stock again.,https://www.globaltimes.cn/content/1208286.shtml,http://www.globaltimes.cn/Portals/0/attachment/2020/2020-11-27/eee6cdbc-d1ff-40bd-a2fd-6aec06bb49bc.jpeg,2020-11-27T15:03:34Z,"A staff member displays samples of the COVID-19 inactivated vaccine at Sinovac Biotech Ltd., in Beijing on March 16. Photo: Xinhua
Western countries, especially US public opinion institutions, are l",Global Times,business
1096,Sebastian Cenizo,Genesis Adds New Fingerprint Tech To GV70 - CarBuzz,"These days, cars are seemingly smarter than humans, but they haven't stopped progressing. Cadillac has been...",https://carbuzz.com/news/genesis-adds-new-fingerprint-tech-to-gv70,http://cdn.carbuzz.com/gallery-images/840x560/781000/600/781661.jpg,2020-11-27T14:22:03Z,"Are cars becoming smartphones with wheels?
These days, cars are seemingly smarter than humans, but they haven't stopped progressing. Cadillac has been working on something called a Modus Biometric S",CarBuzz,business
1097,John McDuling,Best of the business week: China strikes again; A November to remember on ASX; Bega's new era - Sydney Morning Herald,Diplomatic tensions between Australia and China have been escalating for months and on Friday Beijing struck again with 200 per cent tariffs on Australian wine; sharemarket recovers from COVID losses; and Bega seals dairy deal.,https://www.smh.com.au/business/companies/best-of-the-business-week-china-strikes-again-a-november-to-remember-on-asx-bega-s-new-era-20201127-p56ijg.html,https://static.ffx.io/images/$zoom_0.5519%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_6/t_crop_custom/q_86%2Cf_auto/t_smh_opinion_no_age_social_wm/9e6f6bae3ac9d12f90000c905534104e2a29f560,2020-11-27T13:17:00Z,"In retaliation, China has targeted a range of Australian export industries with sanctions. They have mostly been soft commodities exports, but coal has been in the firing line and there is a belief c",The Sydney Morning Herald,business
1098,Ben Zachariah,Mitsuoka Buddy unveiled: Retro American styling for the Toyota RAV4 – UPDATE - CarAdvice,"UPDATE, 27 November, 2020: The Mitsuoka Buddy has been officially launched in Japan, following a limited number of photos emerging of the SUV last month. The Buddy is essentially a Toyota RAV4 in a...",https://www.caradvice.com.au/897185/mitsuoka-buddy-unveiled-retro-american-styling-for-the-toyota-rav4/,"https://media.caradvice.com.au/image/private/c_fill,q_auto,f_auto,w_960,h_500/d1l8nz1htwclqdfr39j4.jpg",2020-11-27T13:08:00Z,"The Japanese company known for its bold designs has a new SUV on the way, inspired by classic American SUVs.
UPDATE, 27 November, 2020: The Mitsuoka Buddy has been officially launched in Japan, foll",CarAdvice,business
1099,Charlotte Grieve,'They’re in the Stone Age': Is the ASX monopoly short-changing investors? - Sydney Morning Herald,The ASX still uses technology that is almost three decades old and the recent trading outage has put the spotlight on the need for more competition.,https://www.smh.com.au/business/banking-and-finance/they-re-in-the-stone-age-is-the-asx-monopoly-short-changing-investors-20201126-p56i40.html,https://static.ffx.io/images/$zoom_0.8153%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_52/t_crop_custom/q_86%2Cf_auto/t_smh_no_label_no_age_social_wm/9ea78de174e0a1865d52e8b22af97d3aa34fe1f2,2020-11-27T13:00:00Z,"Normal text sizeLarger text sizeVery large text size
It was a warm, clear morning in Bondi on the 16th of November when veteran mining entrepreneur Blake Cannavo noticed something was wrong.
The on",The Sydney Morning Herald,business
1100,Miki Perkins,"Unions warn of exploitation, dangerous practices in renewables sector - Sydney Morning Herald",Unions are warning the rapid and often “chaotic” growth of Australia’s renewable energy industry has led to exploitative work practices at some clean energy sites.,https://www.smh.com.au/national/unions-warn-of-exploitation-dangerous-practices-in-renewables-sector-20201127-p56ihp.html,https://static.ffx.io/images/$zoom_0.2648%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_109/t_crop_custom/q_86%2Cf_auto/t_smh_no_label_no_age_social_wm/0881b64a5e3d3aa7114d10cc0a7103f6d02f9cf0,2020-11-27T12:38:00Z,"Many of these new jobs lack the security and conditions of the jobs at fossil fuel power stations and mines.""
Political arguments over climate change have seen the renewable industry subject to chao",The Sydney Morning Herald,business
1101,,Qantas To Operate Non-Stop Repatriation Flight Between Europe and Australia - Sam Chui,"NON-STOP Qantas flights to Paris CDG and Frankfurt Airport. In December 2020 and January 2021, Qantas is launching another round of repatriation flights to bring home some of the many thousands of Australians still stranded in the UK and Europe.",https://samchui.com/2020/11/27/qantas-to-operate-non-stop-flight-between-europe-and-australia/,https://samchui.com/wp-content/uploads/2020/11/Qantas_100th_Annivesary_10.jpg,2020-11-27T11:45:34Z,"Qantas plan to reinvigorate their old routes throughout December, as part of the Australian Government’s efforts to repatriate thousands of citizens stranded in Europe.
Beginning in mid-December thi",Sam Chui,business
1102,Amanda Meade,News Corp Australia cuts more jobs at end of brutal year for media - The Guardian,"In the latest round of job cuts, 25 staff including 16 photographers have been laid off",https://www.theguardian.com/media/2020/nov/27/news-corp-australia-cuts-more-jobs-at-end-of-brutal-year-for-media,https://i.guim.co.uk/img/media/ac1e19707bab555c1bb3f6c4af6726f0608df3d0/0_232_3500_2101/master/3500.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=68cce90a0ac0e104ca1822fc1d44d077,2020-11-27T09:02:00Z,"News Corp Australia has made another round of job cuts, losing 25 editorial staff at the end of a brutal year for the media that has seen Murdoch outlets alone shed 200 journalists and photographers.",The Guardian,business
1103,PerthNow,Bunnings Warehouse releases LEGO-style blocks for kids set ahead of Christmas - PerthNow,"Brace yourselves, parents. Bunnings Warehouse has released the ultimate Christmas gift for its youngest fans.",https://www.perthnow.com.au/lifestyle/parenting/bunnings-warehouse-releases-lego-style-blocks-for-kids-set-ahead-of-christmas-ng-b881733507z,https://images.perthnow.com.au/publication/B881733507Z/1606464306999_GDA31S8SQ.2-2.jpg?imwidth=1024,2020-11-27T07:48:00Z,"Brace yourselves, parents. Bunnings Warehouse has released the ultimate Christmas gift for its youngest fans.
The hardware giant has restocked its famous LEGO-style set for kids to build their own v",PerthNow,business
1104,Nick Ralston,Texans arrested over alleged scam to sell NSW 50 million face masks that never existed - Sydney Morning Herald,The alleged US conmen thought they'd found a buyer in NSW for their 50 million non-existent face masks until the US Secret Service stepped in.,https://www.smh.com.au/national/nsw/texans-arrested-over-alleged-scam-to-sell-nsw-50-million-face-masks-that-never-existed-20201127-p56im9.html,https://static.ffx.io/images/$zoom_0.2083%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_122/t_crop_custom/q_86%2Cf_auto/t_smh_no_label_no_age_social_wm/18271eb44d05d8ed4be57bca032250a8db998248,2020-11-27T07:34:00Z,Mr Doolittle was charged last month over an unrelated scam in which he is alleged to have defrauded 21 investors out of $US1.2 million with bogus oil and gas deals. That figure is small coin compared,The Sydney Morning Herald,business
1105,,$100 Million Liquidated on Defi Protocol Compound Following Oracle Exploit | News Bitcoin News - Bitcoin News,"Lenders on decentralized finance (defi) protocol Compound on Thursday got liquidated for a massive $103 million, according to analytics provider Loanscan.",https://news.bitcoin.com/100-million-liquidated-on-defi-protocol-compound-following-oracle-exploit/,https://news.bitcoin.com/wp-content/uploads/2020/11/100-million-liquidated-on-defi-protocol-compound-following-oracle-exploit.jpg,2020-11-27T06:30:13Z,"Lenders on decentralized finance (defi) protocol Compound on Thursday got liquidated for a massive $103 million, according to analytics provider Loanscan. This happened after what appears to be an or",Bitcoin.com,business
1106,Tabarak Al Jrood,WA property market poised for boom with house prices forecast to rise by up to 10 per cent - ABC News,House prices in Western Australia are predicted to surge between 6 and 10 per cent over the next year amid market conditions not seen since the peak of the mining boom.,https://www.abc.net.au/news/2020-11-27/wa-property-prices-set-to-jump-by-up-to-10-per-cent-reiwa-says/12926918,https://www.abc.net.au/cm/rimage/11758492-16x9-large.jpg?v=2,2020-11-27T06:18:00Z,"House prices in Western Australia are predicted to jump between 6 and 10 per cent over the next year amid market conditions not seen since the peak of the mining boom. 
Key points:
<ul><li>Property",ABC News (AU),business
1107,Rebekah Scanlan,Inside Mecca’s first ever flagship store in Sydney’s CBD - NEWS.com.au,Inside Mecca’s first ever flagship store in Sydney’s CBD,https://www.news.com.au/lifestyle/beauty/inside-meccas-first-ever-flagship-store-in-sydneys-cbd/news-story/73efe9cb1b7b502123ebdca6ec398c99,https://cdn.newsapi.com.au/image/v1/9ad8d00e525fe69a5d19079dd89f851e?width=1280,2020-11-27T05:45:15Z,"The biggest beauty store in the Southern Hemisphere has opened in Sydneys CBD, spanning four levels and 1800 square metres.Australian retailer Mecca has moved into the city’s heritage Gowings buildin",News.com.au,business
1108,,Indonesia’s Covid-19 vaccination challenge could hurt path to immunity - South China Morning Post,"With new cases topping 30,000 a week, Indonesia faces the urgent task of inoculating 270 million people across 17,000 islands once the vaccines are available.",https://www.scmp.com/news/asia/southeast-asia/article/3111587/indonesias-covid-19-vaccination-roll-out-challenge-could,https://cdn.i-scmp.com/sites/default/files/styles/og_image_scmp_coronavirus_generic/public/d8/images/methode/2020/11/27/63a12ca4-305d-11eb-be20-200ca6256645_image_hires_112033.jpg?itok=wEPnKdP4&v=1606447245,2020-11-27T05:00:15Z,"Published: 1:00pm, 27 Nov, 2020
Updated: 1:00pm, 27 Nov, 2020",Post Magazine,business
1109,,Brokers name 3 ASX shares to buy right now 27 November 2020 - Motley Fool Australia,Brokers have named Altium Limited (ASX:ALU) and these ASX shares as buys this week. Here's why they are bullish on them...,https://www.l.com.au/2020/11/27/brokers-name-3-asx-shares-to-buy-right-now-27-november-2020/,https://www.l.com.au/wp-content/uploads/2020/09/opportunity-1.jpg,2020-11-27T04:52:30Z,"Australia’s top brokers have been busy adjusting their estimates and recommendations again, leading to the release of a large number of broker notes this week.
Three broker buy ratings that have cau",Motley Fool Australia,business
1110,Rebecca Le May,"Insurer Youi took 22 months to settle storm damage claim, showed no ‘decency and fairness’ - NEWS.com.au","Insurer Youi took 22 months to settle storm damage claim, showed no ‘decency and fairness’",https://www.news.com.au/finance/money/costs/insurer-youi-took-22-months-to-settle-storm-damage-claim-showed-no-decency-and-fairness/news-story/a2d58b3130958c5db62bab5fcb637ed1,https://cdn.newsapi.com.au/image/v1/1ddbe706bef6bade1f9e2695b7a2b6e2?width=1280,2020-11-27T04:48:32Z,Insurance company Youi did not show decency and fairness when it took almost two years to settle a claim from a Broken Hill resident for severe hailstorm damage.The November 2016 storm was labelled a,News.com.au,business
1111,"Patrick Hatch, Nick McKenzie","Crown gave staff COVID-19 leave, then clawed it back from taxpayers - Sydney Morning Herald",The casino giant recovered voluntary payment of two weeks' wages to staff who were stood down due to COVID-19 from taxpayers by claiming it back through the government's JobKeeper scheme.,https://www.smh.com.au/business/companies/crown-gave-staff-covid-19-leave-then-clawed-it-back-from-taxpayers-20201126-p56ib1.html,https://static.ffx.io/images/$zoom_0.2147%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/t_smh_no_label_no_age_social_wm/b89bee571fbed274e6cd399860898a38c02db7db,2020-11-27T04:30:00Z,"The JobKeeper subsidy of $1500 per fortnight, which was backdated to March 1, is not likely to have covered the full cost of Crown's payments to permanent staff given most of them earn more than that",The Sydney Morning Herald,business
